name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Dublin, Ireland",2023-01-01T21:00:00,1.6,-2.6,0.9,95.09,0,0,,0,0,17.6,16.1,268,1006.3,41.2,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-01T22:00:00,1.2,-3.1,0.9,97.95,0,0,,0,0,18.4,16.2,262,1006.7,27.7,14.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-01T23:00:00,2.4,-1.6,1.3,92.77,0,0,,0,0,20.2,15.5,258,1007.5,89.1,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T00:00:00,2.9,0,1.4,89.76,0,0,,0,0,22,10.8,253,1008.4,89.1,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T01:00:00,2.3,-1.3,1.2,92.25,0,0,,0,0,23.4,14,262,1008.7,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T02:00:00,2.2,-1.5,1.6,96,0,0,,0,0,25.2,13.9,264,1009.6,64.3,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T03:00:00,2.3,-1.1,2.2,98.79,0,0,,0,0,25.2,12.5,290,1010.6,96.1,1.6,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T04:00:00,2.4,-1.5,2.2,99.06,0,0,,0,0,25.2,15.1,262,1011.5,96.1,4,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T05:00:00,2.3,-1.8,1.9,97.62,0,0,,0,0,23,16.5,267,1012.3,96.1,4.4,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T06:00:00,2.3,-1.5,1.9,97.71,0,0,,0,0,20.2,14.3,257,1012.7,96.1,5.1,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T07:00:00,2.3,-1,1.9,97.09,0,0,,0,0,17.3,11.7,247,1013.6,96.1,6.6,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T08:00:00,2,-1.2,1.6,96.55,0,0,,0,0,17.6,11.7,240,1014.4,87.8,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T09:00:00,1.6,-1.6,0.7,93.17,0,0,,0,0,17.6,11.1,240,1015.4,37.1,16.4,7,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T10:00:00,2.8,-0.2,1.1,88.54,0,0,,0,0,19.1,11,247,1016.2,17.2,19,15,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T11:00:00,2.9,-0.3,1.8,92.3,0,0,,0,0,19.8,12.4,254,1016.5,17.5,19.1,103,0.4,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T12:00:00,3.5,0.5,2.1,90.4,0,0,,0,0,19.8,11.7,247,1016.6,17.3,19.1,163,0.6,2,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T13:00:00,4.9,2.1,2.1,81.91,0,0,,0,0,19.1,12.4,224,1017.1,17.2,19.1,142,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T14:00:00,5.9,3.4,1.9,75.53,0,0,,0,0,18,11.7,209,1016.6,17.2,21.1,64,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T15:00:00,5.6,3.4,0.3,68.32,0,0,,0,0,17.6,10.4,200,1016.6,17.2,23.1,23,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T16:00:00,4.4,2.4,-0.5,70.65,0,0,,0,0,17.6,8.1,189,1016.6,15.7,23,11,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T17:00:00,3,0.3,-1.5,72.01,0,0,,0,0,20.5,10.4,151,1017.1,15.7,20.4,5,0,0,,Clear,clear-night,"03971099999,EIDW,E7034,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T18:00:00,2.3,-0.2,-1.9,73.37,0,0,,0,0,23.4,9,157,1016.6,15.7,19.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T19:00:00,2.3,-0.8,-2.1,72.98,0,0,,0,0,24.8,11,147,1016.6,15.7,19.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T20:00:00,2.2,-0.9,-2,73.65,0,0,,0,0,29.5,10.8,157,1016.2,15.7,17.3,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T21:00:00,3.6,1.2,-0.6,74.18,0,0,,0,0,35.3,9,147,1015.5,15.7,19.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T22:00:00,4.6,0.9,0.1,72.7,0,0,,0,0,42.1,17.8,169,1014.9,10.2,21.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-02T23:00:00,5.8,1.6,1.2,72.17,0,0,,0,0,46.1,24.7,173,1014.2,16.1,21.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T00:00:00,6.1,2.4,2.3,76.36,0,0,,0,0,51.8,20.7,155,1013,15.9,21.2,0,0,0,,Clear,clear-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T01:00:00,7.3,3,4,79.27,0,0,,0,0,65.2,30.9,156,1011.4,87.8,21.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T02:00:00,8.3,4.5,4.9,79.19,0,0,,0,0,51.8,27.4,163,1010,93,15.3,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T03:00:00,8.3,4.4,6,85.03,0,0,,0,0,46.4,30.1,158,1008.3,93,12.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T04:00:00,9,5.2,6.9,86.49,0,0,,0,0,78.1,32.2,159,1006.4,93,14.2,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T05:00:00,9.9,6.8,7.3,84.29,0,0,,0,0,59.4,24.4,212,1006.4,93,17.3,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T06:00:00,9.9,6.9,7.3,83.84,0.241,100,rain,0,0,49,23.3,212,1007.2,93,17.2,0,0,0,,"Rain, Overcast",rain,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T07:00:00,9.1,6.5,7.3,88.32,0,0,,0,0,46.4,18,203,1007.4,93,16.5,0,0,0,,Overcast,cloudy,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T08:00:00,9,6.7,7.2,87.93,0,0,,0,0,41.8,15.5,196,1007.3,89,12.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T09:00:00,9.8,7,7.2,83.77,0,0,,0,0,43.6,21.7,187,1006.5,89.1,15.8,2,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,EIDW,F8809,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T10:00:00,9.9,6.9,6.9,81.57,0,0,,0,0,51.8,23,186,1005.9,90.3,16.5,10,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T11:00:00,10.3,10.3,7.3,82.04,0,0,,0,0,61.2,23.2,176,1004.9,89.1,16.5,57,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T12:00:00,11,11,8.3,83.23,0.615,100,rain,0,0,60.8,25.6,161,1003,89,16.5,72,0.3,1,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T13:00:00,12.1,12.1,9.8,85.79,0,0,,0,0,60.1,22.8,185,1001.9,89.1,18.4,99,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T14:00:00,12.6,12.6,10.3,85.62,0,0,,0,0,52.6,23.8,211,1001,89.1,19.1,67,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T15:00:00,12.9,12.9,10.8,87.38,0,0,,0,0,49,29.8,286,1000.8,89.1,19.1,52,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T16:00:00,13,13,10.8,86.41,0,0,,0,0,48.2,28.2,213,1000.8,89.1,19,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T17:00:00,13,13,10.8,86.64,0,0,,0,0,47.5,27.8,220,1001.2,89.1,17.8,0.2,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T18:00:00,12.9,12.9,10.8,87.52,0,0,,0,0,66.6,24.2,212,1000.7,89.1,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T19:00:00,12.7,12.7,10.9,89.02,0,0,,0,0,66.6,28,213,1000.8,89,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T20:00:00,12.9,12.9,10.9,87.6,0,0,,0,0,52.4,32.4,220,1000.3,89.1,15.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T21:00:00,13,13,11,87.83,0,0,,0,0,64.1,35.9,296,999.7,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T22:00:00,12.8,12.8,11.1,89.33,0,0,,0,0,55.4,34.2,237,1000.5,89,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-03T23:00:00,12.8,12.8,10.9,88.4,0,0,,0,0,51.8,30.2,240,1001.3,89,13,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T00:00:00,12.8,12.8,9.2,78.91,0.241,100,rain,0,0,64.8,33.7,289,1001.6,59.9,13.7,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T01:00:00,12.1,12.1,8.8,80.4,0,0,,0,0,54.3,31.2,237,1002.1,57.3,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T02:00:00,11.5,11.5,7.8,78.03,0,0,,0,0,49.4,27.3,237,1002.7,65.1,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T03:00:00,11.5,11.5,8,78.93,0,0,,0,0,62.6,29.9,298,1003.1,77.3,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T04:00:00,11.6,11.6,7.9,78.11,0,0,,0,0,51.8,29,239,1003.3,76,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T05:00:00,11.1,11.1,6.9,75.72,0,0,,0,0,64.8,32.2,239,1003.8,76,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T06:00:00,10.7,10.7,7.2,78.73,0,0,,0,0,44.6,28.6,237,1004.6,73.5,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T07:00:00,10.6,10.6,7,78.65,0,0,,0,0,44.6,29.2,233,1005.2,73.5,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T08:00:00,10.6,10.6,7.3,80.06,0,0,,0,0,63,25,233,1005.6,76,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T09:00:00,10.2,10.2,7.4,82.59,0,0,,0,0,63,26,244,1006.7,88.8,13.3,9,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T10:00:00,10.5,10.5,7.2,79.63,0,0,,0,0,59.4,33.3,244,1007.3,89,16.5,31,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T11:00:00,10.9,10.9,7.3,78.48,0,0,,0,0,51.8,30.1,247,1008.2,89,16.5,71,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T12:00:00,11,11,7,76.59,0.076,100,rain,0,0,61.6,34,305,1008.3,89,15.2,103,0.4,1,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T13:00:00,10.9,10.9,7.2,77.59,0,0,,0,0,44.6,28.6,247,1008.7,89,16.5,95,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T14:00:00,10.9,10.9,6.9,76.62,0,0,,0,0,53.6,30.1,250,1009.4,89,16.5,76,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T15:00:00,10.9,10.9,6.7,74.94,0,0,,0,0,42.5,28.5,250,1010.3,89,19.1,32,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T16:00:00,11,11,6.3,72.98,0,0,,0,0,46.4,29.4,250,1010.6,89,18.5,15,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T17:00:00,10.6,10.6,7.2,79.56,0,0,,0,0,48.2,29.3,247,1010.8,85.1,18.5,5,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4343,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T18:00:00,10.5,10.5,7.1,79.28,0,0,,0,0,56.9,32,293,1011.5,81.3,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T19:00:00,10,6.5,7.3,83.6,0,0,,0,0,51.8,31.1,247,1012.3,85,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T20:00:00,9.8,6,6.8,81.54,0,0,,0,0,51.8,35.1,264,1012.7,43.8,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T21:00:00,9.5,6.3,7,84.3,0,0,,0,0,49.3,24.7,247,1013.7,57.2,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T22:00:00,9.5,6.8,7,84.46,0,0,,0,0,46.8,20.4,237,1014.6,73.5,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-04T23:00:00,9.6,7.3,7.3,85.81,0,0,,0,0,44.3,15.9,233,1015.4,77.2,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T00:00:00,8.9,7,7.3,89.48,0,0,,0,0,40.3,12.5,240,1015.7,76,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T01:00:00,9.1,6.5,7.8,92.14,0,0,,0,0,37.8,17.1,223,1015.6,78.6,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T02:00:00,8.8,6.5,7.5,91.5,0,0,,0,0,34.6,14.4,227,1015.6,78.6,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T03:00:00,8.9,7,7.7,91.73,0,0,,0,0,30.6,12,220,1015.5,83.9,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T04:00:00,9,7.1,7.2,88.49,0,0,,0,0,26.6,12.3,190,1014.5,89.1,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T05:00:00,9,7,7.1,87.92,0,0,,0,0,24.5,12.7,200,1014.2,87.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T06:00:00,9.3,7.1,8.1,92.42,0.076,100,rain,0,0,26.6,14.3,202,1013.3,87.8,13.6,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T07:00:00,9.9,8,8.8,92.77,0,0,,0,0,34.2,14.1,195,1012.9,87.8,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T08:00:00,10.9,10.9,8.8,87.03,0,0,,0,0,39.6,22.3,196,1012.3,87.8,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T09:00:00,11.1,11.1,8.8,85.46,0,0,,0,0,42.1,20.6,202,1012.1,87.5,17.9,5,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,EIDW,F8809,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T10:00:00,11.6,11.6,8.3,80.21,0,0,,0,0,47.2,25,199,1011,88.8,21.1,28,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T11:00:00,11.9,11.9,8.3,78.64,0,0,,0,0,54.4,28.3,203,1010,89,21.1,74,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T12:00:00,12,12,8.4,78.59,0.001,100,rain,0,0,60.1,31.8,240,1008.9,92.2,21.1,100,0.4,1,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T13:00:00,12.1,12.1,8.4,77.85,0,0,,0,0,64.4,22.8,203,1007.8,92.2,19.1,101,0.4,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T14:00:00,12.1,12.1,9.3,82.76,0,0,,0,0,55.4,35.8,200,1006.4,90.3,15.9,95,0.3,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T15:00:00,11.9,11.9,9.4,84.46,0,0,,0,0,44.6,28.5,206,1005.4,90.3,10,66,0.2,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T16:00:00,11.1,11.1,10,93.25,0,0,,0,0,60.8,23.5,217,1005.2,90.3,3.3,21,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
"Dublin, Ireland",2023-01-05T17:00:00,9.9,6.8,7,82.31,0,0,,0,0,42.5,24.3,244,1005.8,90.3,7.7,1,0,0,,Overcast,cloudy,"03971099999,EIDW,F8809,03969099999,03967099999,EIME"
